talk_id,para_id,entity_id,before,entities,after,label
226,8,4, Have you ever seen those stratus clouds that go in parallel stripes across the sky? Did you know that's a continuous sheet of cloud that's dipping in and out of the condensation layer? What if every seemingly isolated object was actually just where the continuous wave of that object poked through into our world? The ,Earth,is neither flat nor round,LOC
226,19,0," (JC: Thank you, ",Reuben,),PERSON
227,21,0,♫ ,Blue river,♫,LOC
227,45,0,♫ ,Blue river,♫,LOC
227,47,0,♫ ,Blue river,♫,LOC
228,16,9, And ,the Clinton Foundation,and WHO believe that they can treat three million people worldwide by 2005 — two million in sub-Saharan Africa,ORG
228,16,10, And the Clinton Foundation and ,WHO,believe that they can treat three million people worldwide by 2005 — two million in sub-Saharan Africa,ORG
228,20,5, This is a tipping point — if ,Malcolm,"s here, forgive me — and it's going to change the economics, and the speed, and the players in the industry",PERSON
228,24,0,"And the consequence of cheap phone calling, free phone calling, to ",India," is the pissed-off programmer, is the outsourcing",LOC
228,24,2, The force of ,India," and then China, and any other country that can contact our markets and will work with our companies — because the communications are free — is just beginning to be felt",LOC
228,24,3," The force of India, and then ",China, and any other country that can contact our markets and will work with our companies — because the communications are free — is just beginning to be felt,LOC
229,10,13," (Laughter) It's interesting how, in 2009, Gizmodo basically defined, said that this project actually gives a meaning to ",Twitter, so it was — a lot changed in between,ORG
229,11,11," They learned how to program and to make robots when they were probably, like, 11, and then they started to use ",Arduino,to make these robots that play football,ORG
229,11,12, They became world champions by making an ,Arduino,based robot,ORG
229,14,5, And they prototyped with an old LCD screen from a ,Nokia,mobile phone and an Arduino,ORG
229,14,6, And they prototyped with an old LCD screen from a Nokia mobile phone and an ,Arduino," And then, when they had a final project, they actually went to Kickstarter and they were asking for 100,000 dollars to make a few of them to sell",ORG
229,14,7," And then, when they had a final project, they actually went to ",Kickstarter,"and they were asking for 100,000 dollars to make a few of them to sell",PERSON
229,15,3, So if you know how to use ,Arduino, you can actually upload your experiments into this satellite and run them,ORG
229,19,1,Chris Anderson: ,Massimo," you told me earlier today that you had no idea, of course, that it would take off like this",LOC
230,10,9," Its position, of course, in the middle of Manhattan — it's on ",Hunter,s Point,PERSON
230,24,2, And we spent some time with ,Conan," believe it or not, and then that led us to, kind of, the very differences of our worlds from a legal and an artistic, architectural",PERSON
230,24,3, You'll find a stair that's the same length as ,the Supreme Court," Here's a piano nobile, which is a device used in the Renaissance",ORG
230,24,4," Here's a piano nobile, which is a device used in the ",Renaissance, The courts were made of that,ORG
231,0,3, And using a fork to pick up a piece of broccoli from a ,Styrofoam,plate without driving the fork through the plate is going to be as difficult as brain surgery,ORG
232,11,15, Actually I had ,Cisplatin, Doxorubicin and very high-dose Methotrexate,LOC
232,11,16," Actually I had Cisplatin, Doxorubicin and very high-dose ",Methotrexate,,PERSON
232,24,1,"And I just want to mention briefly in passing — I'm past my time limit — but I just want to briefly mention in passing that one of the nice things that can come out of a conference like this is, at a similar meeting, back in the spring, ",Anne Wojcicki,"heard about our story and very quickly — in a span of three weeks — put the full resources of 23andMe, and we announced an initiative in July to get to decode the genome of anybody, a living person with a heart tissue, bone sarcoma",PERSON
232,24,10," And the epidemiologists here will tell you, that's half the number of people who get the disease in one year in ",the United States," So if you go to 23andMe, or if you go to councilofdads",LOC
233,8,3," A living, breathing comic book series, but unlike Spiderman and ",Iron Man, these guys can actually do it,PERSON
233,8,5, We got ,Madd Chadd," Lil' C, Kid David and J Smooth",ORG
233,8,6," We got Madd Chadd, ",Lil," C, Kid David and J Smooth",PERSON
233,8,7," We got Madd Chadd, Lil' C, ",Kid David,and J Smooth,PERSON
233,16,0,Kid ,David," It's kind of like, honestly a lot of times I don't really know what's going on when I'm dancing",PERSON
233,16,1," So, it was always like, they called me ",Kid David, because I was the kid,PERSON
234,22,7," Jodi Lomask, and her wonderful troupe Capacitor, joined me in the canopy in my rainforest site in ",Costa Rica," They made a fabulous dance called ""Biome",LOC
234,33,0, And so I'm hoping that my husband ,Jack," the ant taxonomist, can perhaps work with Mattel to make Taxonomist Ken",PERSON
234,33,1," And so I'm hoping that my husband Jack, the ant taxonomist, can perhaps work with ",Mattel,to make Taxonomist Ken,ORG
234,33,2," And so I'm hoping that my husband Jack, the ant taxonomist, can perhaps work with Mattel to make ",Taxonomist Ken, Perhaps Ben Zander and Bill Gates could get together and make an opera about AIDS,PERSON
234,33,3, Perhaps ,Ben Zander,and Bill Gates could get together and make an opera about AIDS,PERSON
234,33,4, Perhaps Ben Zander and ,Bill Gates,could get together and make an opera about AIDS,PERSON
234,33,5, Or perhaps ,Al Gore,and Naturally 7 could make a song about climate change that would really make you clap your hands,PERSON
234,33,6, Or perhaps Al Gore and ,Naturally 7,could make a song about climate change that would really make you clap your hands,PERSON
235,1,19, The picture on India is the ,Dharavi,slum of Mumbai in India,ORG
235,1,20, The picture on India is the Dharavi slum of ,Mumbai,in India,LOC
235,1,21, The picture on India is the Dharavi slum of Mumbai in ,India, The idea there behind these two pictures is that the Chinese government can act above rule of law,LOC
235,1,25, Whereas in ,India," you cannot do that, because you have to listen to the public",LOC
235,1,26, Even Prime Minister ,Manmohan Singh,agrees with that view,PERSON
235,1,27, In an interview printed in the financial press of ,India, He said that he wants to make Mumbai another Shanghai,LOC
235,1,28," In an interview printed in the financial press of India, He said that he wants to make ",Mumbai,another Shanghai,LOC
235,1,29," In an interview printed in the financial press of India, He said that he wants to make Mumbai another ",Shanghai," This is an Oxford-trained economist steeped in humanistic values, and yet he agrees with the high-pressure tactics of Shanghai",LOC
235,1,30, This is an ,Oxford,"trained economist steeped in humanistic values, and yet he agrees with the high-pressure tactics of Shanghai",PERSON
235,1,31," This is an Oxford-trained economist steeped in humanistic values, and yet he agrees with the high-pressure tactics of ",Shanghai,,LOC
235,5,18," So clearly, infrastructure doesn't explain why China did better before the late 1990s, as compared with ",India,,LOC
235,14,14," If you look at other East Asian countries, women there play a hugely important role in terms of economic take-off — in terms of creating the manufacturing miracle associated with ",East Asia, India still has a long way to go to catch up with China,LOC
235,14,15, ,India,still has a long way to go to catch up with China,LOC
235,14,16, India still has a long way to go to catch up with ,China,,LOC
235,18,3," In fact, if you compare India with the average developing country, even before the more recent period of acceleration of Indian growth — now ",India,"is growing between eight and nine percent — even before this period, India was ranked fourth in terms of economic growth among emerging economies",LOC
235,18,5, If you are a ,NBA,"player and you are always being compared to Michael Jordan, you're going to look not so impressive",ORG
235,18,6, If you are a NBA player and you are always being compared to ,Michael Jordan, you're going to look not so impressive,PERSON
235,18,7," In fact, if you compare ",India,"with the average developing country, even before the more recent period of acceleration of Indian growth — now India is growing between eight and nine percent — even before this period, India was ranked fourth in terms of economic growth among emerging economies",LOC
235,18,9," In fact, if you compare India with the average developing country, even before the more recent period of acceleration of Indian growth — now ",India,"is growing between eight and nine percent — even before this period, India was ranked fourth in terms of economic growth among emerging economies",LOC
235,18,11," In fact, if you compare India with the average developing country, even before the more recent period of acceleration of Indian growth — now India is growing between eight and nine percent — even before this period, ",India,was ranked fourth in terms of economic growth among emerging economies,LOC
235,19,3, ,India,"has the right institutional conditions for economic growth, whereas China is still struggling with political reforms",LOC
235,19,4," India has the right institutional conditions for economic growth, whereas ",China,is still struggling with political reforms,LOC
235,19,9, ,India,"has the right institutional conditions for economic growth, whereas China is still struggling with political reforms",LOC
235,20,0,I believe that the political reforms are a must for ,China,to maintain its growth,LOC
235,20,2," Hopefully, five years from now, I'm going to report to TEDGlobal that political reforms will happen in ",China,,LOC
236,18,9," And I crack up at this piece, because when I see it I know that's French angora and all antique German ribbons and wool that I got in a ",Nebraska,mill and carried around for 10 years and then antique Chinese skirts,LOC
236,21,7," The next, this is by ",Sam Sandy," He's an Australian Aboriginal elder, and he's also an artist",PERSON
236,22,6," Next is by Hilda Singh, and she's doing a whole project called """,Social Outfits,"""",WORK_OF_ART
236,23,2, (Laughter) And she's an optometrist in ,St. Petersburg, and she plays with optics,LOC
236,23,3," Next, this is by ",Thomas Swifton," This is from a short film, ""Adventures with Skinny",PERSON
236,23,4," This is from a short film, """,Adventures with Skinny,""" (Laughter) And this is by Cicily Bennett, and it's from a series of short films",WORK_OF_ART
236,23,5,""" (Laughter) And this is by ",Cicily Bennett, and it's from a series of short films,PERSON
237,0,0,"If you line up the entire text of """,Moby Dick,""" which was published in 1851, into a giant rectangle, you may notice some peculiar patterns, like these words, which seem to predict the assassination of Martin Luther King, or these references to the 1997 death of Princess Di",WORK_OF_ART
237,0,2,"If you line up the entire text of ""Moby Dick,"" which was published in 1851, into a giant rectangle, you may notice some peculiar patterns, like these words, which seem to predict the assassination of ",Martin Luther King, or these references to the 1997 death of Princess Di,PERSON
237,0,4," So, was ",Herman Melville,"a secret prophet? The answer is no, and we know that thanks to a mathematical principle called Ramsey theory",PERSON
237,0,5," So, was Herman Melville a secret prophet? The answer is no, and we know that thanks to a mathematical principle called ",Ramsey,theory,PERSON
237,0,8," It's the reason we can find geometric shapes in the night sky, it's why we can know without checking that at least two people in ",London,"have exactly the same number of hairs on their head, and it explains why patterns can be found in just about any text, even Vanilla Ice lyrics",LOC
237,0,9," It's the reason we can find geometric shapes in the night sky, it's why we can know without checking that at least two people in London have exactly the same number of hairs on their head, and it explains why patterns can be found in just about any text, even ",Vanilla Ice,lyrics,PERSON
237,0,10, So what is ,Ramsey,"theory? Simply put, it states that given enough elements in a set or structure, some particular interesting pattern among them is guaranteed to emerge",PERSON
237,0,11," As a simple example, let's look at what's called the party problem, a classic illustration of ",Ramsey,theory,PERSON
237,0,16, ,Ramsey,"theory gives us a guarantee that such a minimum number exists for certain patterns, but no easy way to find it",PERSON
237,0,20," A party with 48 guests has 2^(1128) possible configurations, more than the number of atoms in the ",Universe," Even with the help of computers, the best we know is that the answer to this question is somewhere between 43 and 49 guests",ORG
237,0,24, The mathematician ,T.S. Motzkin,"once remarked that, ""while disorder is more probable in general, complete disorder is impossible",PERSON
237,0,25,""" The sheer size of the ",Universe,"guarantees that some of its random elements will fall into specific arrangements, and because we evolved to notice patterns and pick out signals among the noise, we are often tempted to find intentional meaning where there may not be any",ORG
238,0,1,"In 1796, ",Thomas Jefferson,received a box of bones he couldn't identify,PERSON
238,0,4," Thinking it might be huge unknown species of North American lion, ",Jefferson,warned explorers Lewis and Clark to keep an eye out for this mysterious predator,PERSON
238,0,5," Thinking it might be huge unknown species of North American lion, Jefferson warned explorers ",Lewis,and Clark to keep an eye out for this mysterious predator,PERSON
238,0,6," Thinking it might be huge unknown species of North American lion, Jefferson warned explorers Lewis and ",Clark,to keep an eye out for this mysterious predator,PERSON
238,0,7, But ,Jefferson,s box of bones didn't come from a lion,PERSON
238,0,11, Dozens of species lived across ,North," Central and South America, alongside other ancient creatures like mastodons and giant armadillos",LOC
238,0,12, ,Jefferson,"s sloth, Megalonyx, weighed about a ton, and that was small compared to megatherium, which could reach six metric tons, as much as an elephant",PERSON
238,0,13," Jefferson's sloth, ",Megalonyx," weighed about a ton, and that was small compared to megatherium, which could reach six metric tons, as much as an elephant",ORG
238,0,18," Ground sloths flourished for millions of years, but around 10,000 years ago, they started disappearing along with ",the Western Hemisphere's,other giant mammals,LOC
238,0,21," Today, there are six species left living in the rainforest canopies of ",Central and South America," Hanging out in the trees is a good way to avoid predators, and there are plenty of leaves to eat",LOC
238,0,31, The giant ,panda,"is second slowest, and two-toed sloths come in third",ORG
239,3,6, His name is ,Pius Mau Piailug," Mau is a palu, a navigator priest",PERSON
239,3,7, ,Mau,"is a palu, a navigator priest",PERSON
239,3,9, Their tradition is so extraordinary that these mariners sailed three million square miles across the ,Pacific,without the use of instruments,LOC
239,9,1," And this is what he said: ""The island is the ",canoe," the canoe, the island",PERSON
239,9,2," And this is what he said: ""The island is the canoe; the ",canoe, the island,PERSON
239,10,0,So in closing I would offer you this: The planet is our ,canoe, and we are the voyagers,PERSON
240,0,8," So here's the world, and here we are in ",Bali," It's a tiny, little island — 60 miles by 90 miles",LOC
240,0,12, ,Cynthia,and I were there,PERSON
240,9,6, ,The Green School,effect — we don't know what it is,ORG
240,13,0, ,Gore, thank you,PERSON
240,13,1, And if you're interested in being involved in finishing ,Green School,"and building the next 50 around the world, please come and see us",ORG
241,17,10, ,Amundson, you ready? Amudson: Ready,PERSON
241,17,11," Amundson, you ready? ",Amudson, Ready,PERSON
241,17,12, ,Lewis Pugh, Ten seconds to swim,PERSON
241,25,6," Britain, America, Japan, South Africa, the ",Congo," All of us together, we're all on the same ship together",LOC
241,26,2, I've just come back from giving a series of speeches in some of the poorest townships in ,South Africa,to young children as young as 10 years old,LOC
242,5,4," California will spend over 100 billion, Microsoft, 38, ",Google, about 19,ORG
242,5,6," The amount of IQ in good numeric analysis, both inside ",Google,"and Microsoft and outside, with analysts and people of various opinions — should they have spent on that? No, they wasted their money on this",ORG
242,5,7," The amount of IQ in good numeric analysis, both inside Google and ",Microsoft,"and outside, with analysts and people of various opinions — should they have spent on that? No, they wasted their money on this",ORG
242,7,0, And just look at what happened with the tuitions with ,the University of California,"and project that out for another three, four, five years — it's unaffordable",ORG
243,17,8," 2009 is the 400th anniversary of Galileo's first use of the telescope, Darwin's 200th birthday, the 150th anniversary of the publication of """,On the Origin of Species,""" the 50th anniversary of SETI as a science, the 25th anniversary of the incorporation of the SETI Institute as a non-profit, and of course, the 25th anniversary of TED",WORK_OF_ART
243,17,10," 2009 is the 400th anniversary of Galileo's first use of the telescope, Darwin's 200th birthday, the 150th anniversary of the publication of ""On the Origin of Species,"" the 50th anniversary of ",SETI,"as a science, the 25th anniversary of the incorporation of the SETI Institute as a non-profit, and of course, the 25th anniversary of TED",ORG
243,17,12," 2009 is the 400th anniversary of Galileo's first use of the telescope, Darwin's 200th birthday, the 150th anniversary of the publication of ""On the Origin of Species,"" the 50th anniversary of SETI as a science, the 25th anniversary of the incorporation of ",the SETI Institute,"as a non-profit, and of course, the 25th anniversary of TED",ORG
243,17,14," 2009 is the 400th anniversary of Galileo's first use of the telescope, Darwin's 200th birthday, the 150th anniversary of the publication of ""On the Origin of Species,"" the 50th anniversary of SETI as a science, the 25th anniversary of the incorporation of the SETI Institute as a non-profit, and of course, the 25th anniversary of ",TED," And next month, the Kepler Spacecraft will launch and will begin to tell us just how frequent Earth-like planets are, the targets for SETI's searches",ORG
243,17,16," And next month, the ",Kepler,"Spacecraft will launch and will begin to tell us just how frequent Earth-like planets are, the targets for SETI's searches",ORG
243,17,17," And next month, the Kepler Spacecraft will launch and will begin to tell us just how frequent ",Earth,"like planets are, the targets for SETI's searches",LOC
243,17,18," And next month, the Kepler Spacecraft will launch and will begin to tell us just how frequent Earth-like planets are, the targets for ",SETI,s searches,ORG
243,17,20," In 2009, the ",U.N.,"has declared it to be the International Year of Astronomy, a global festival to help us residents of Earth rediscover our cosmic origins and our place in the universe",ORG
243,17,21, has declared it to be ,the International Year of Astronomy, a global festival to help us residents of Earth rediscover our cosmic origins and our place in the universe,EVENT
243,17,22," has declared it to be the International Year of Astronomy, a global festival to help us residents of ",Earth,rediscover our cosmic origins and our place in the universe,LOC
243,17,24," And in 2009, change has come to ",Washington, with a promise to put science in its rightful position,LOC
243,18,3,""" Why? Well, to quote: ""The discovery of intelligent life beyond ",Earth,would eradicate the loneliness and solipsism that has plagued our species since its inception,LOC
243,23,1,"So, in the opening days of 2009, a visionary president stood on the steps of the ",U.S.,"Capitol and said, ""We cannot help but believe that the old hatreds shall someday pass, that the lines of tribe shall soon dissolve, that, as the world grows smaller, our common humanity shall reveal itself",LOC
244,5,2, Its role in long-term memory formation was demonstrated in the 1950s by Brenda Milner in her research with a patient known as ,H.M.,"After having his hippocampus removed, H",PERSON
244,5,3," After having his hippocampus removed, ",H.M.,"s ability to form new short-term memories was damaged, but he was able to learn physical tasks through repetition",LOC
244,5,4," Due to the removal of his hippocampus, ",H.M.,s ability to form long-term memories was also damaged,LOC
246,13,4, Ever see that little ,Swiss Army,"knife they have to fight with? ""Come on buddy, I have the toe clippers right here",ORG
247,17,5," I like this version the best, because some of the boys are older and some are younger, and to me, this one, like ",Goldilocks,"s porridge, is just right",ORG
247,28,2, Only George could call me ,Rosy, I would not allow anyone else,PERSON
247,28,3," When I made the announcement, ",George,"did not turn rosy, but went pale as my doublet",PERSON
247,32,0,,George,drained another glass of claret and turned to me,PERSON
247,32,1," ""Congratulations on your upcoming nuptials, ",James, I'm sure you'll be content together,PERSON
248,9,8," In New York, an orange was a common Christmas present, because it came all the way from ",Florida," From the '30s on, road systems expanded, trucks took the place of railroads, fresh food began to travel more",LOC
248,9,10, Oranges became common in ,New York," The South and West became agricultural hubs, and in other parts of the country, suburbs took over farmland",LOC
248,9,11, The ,South,"and West became agricultural hubs, and in other parts of the country, suburbs took over farmland",LOC
248,9,12, The South and ,West,"became agricultural hubs, and in other parts of the country, suburbs took over farmland",LOC
248,9,14," Eventually, ",California,"produced too much food to ship fresh, so it became critical to market canned and frozen foods",LOC
248,15,4, How much livestock do you need to produce this? 70 percent of the agricultural land on ,Earth, 30 percent of the Earth's land surface is directly or indirectly devoted to raising the animals we'll eat,LOC
248,15,6," How much livestock do you need to produce this? 70 percent of the agricultural land on Earth, 30 percent of the ",Earth,s land surface is directly or indirectly devoted to raising the animals we'll eat,LOC
248,19,0,,Ann Cooper's,right,PERSON
248,19,1, The ,USDA,is not our ally here,ORG
250,0,13," Well, in the mid-'70s, there were not great opportunities for a bioengineer like me, especially in Italy, and so I decided, with some researchers from the United States and ",the University of Florence, to start probing the murals decorated by Vasari on the long walls of the Hall of the 500 searching for the lost Leonardo,ORG
250,0,14," Well, in the mid-'70s, there were not great opportunities for a bioengineer like me, especially in Italy, and so I decided, with some researchers from the United States and the University of Florence, to start probing the murals decorated by ",Vasari,on the long walls of the Hall of the 500 searching for the lost Leonardo,PERSON
250,0,15," Well, in the mid-'70s, there were not great opportunities for a bioengineer like me, especially in Italy, and so I decided, with some researchers from the United States and the University of Florence, to start probing the murals decorated by Vasari on the long walls of ",the Hall of the 500,searching for the lost Leonardo,ORG
250,0,16," Well, in the mid-'70s, there were not great opportunities for a bioengineer like me, especially in Italy, and so I decided, with some researchers from the United States and the University of Florence, to start probing the murals decorated by Vasari on the long walls of the Hall of the 500 searching for the lost ",Leonardo,,ORG
250,2,10," One that we [see] here, Masaccio, the church of Santa Maria Novella in Florence, so we just said, well maybe, ",Visari,"has done something like that in the case of this great work of art by Leonardo, since he was a great admirer of Leonardo da Vinci",ORG
250,2,11," One that we [see] here, Masaccio, the church of Santa Maria Novella in Florence, so we just said, well maybe, Visari has done something like that in the case of this great work of art by ",Leonardo, since he was a great admirer of Leonardo da Vinci,ORG
250,2,12," One that we [see] here, Masaccio, the church of Santa Maria Novella in Florence, so we just said, well maybe, Visari has done something like that in the case of this great work of art by Leonardo, since he was a great admirer of ",Leonardo da Vinci,,PERSON
250,10,2," Well, this happens to be the most important painting we have in ",Italy,"by Leonardo da Vinci, and look at the wonderful images of faces that nobody has seen for five centuries",LOC
250,10,3," Well, this happens to be the most important painting we have in Italy by ",Leonardo da Vinci, and look at the wonderful images of faces that nobody has seen for five centuries,PERSON
250,10,8, We came to understand and to prove that the brown coating that we see today was not done by ,Leonardo da Vinci," which left us only the other drawing that for five centuries we were not able to see, so thanks only to technology",PERSON
250,15,1," As long as we live a life of curiosity and passion, there is a bit of ",Leonardo,in all of us,ORG
252,7,7," The political aspects of mobile phones can't be ignored either, from text message swarms in Korea helping to bring down a government, to the Blairwatch Project in the ",UK, keeping tabs on politicians who try to avoid the press,LOC
252,14,5, ,Earth Witness,"would take this further, linking what you see with what thousands or millions of other people see around the world",ORG
252,16,2, And as we say at ,Worldchanging, another world isn't just possible; another world is here,ORG
254,29,0,,AG, Because I am an old man,ORG
254,31,0,,AG, Brilliant,ORG
254,33,0,,AG, That's right,ORG
254,35,0,,AG, If you lose a bit of weight,ORG
254,37,0,,AG, There are technical implications certainly,ORG
255,11,0, I left ,South Africa," and 15 years later, after thinking I would never go back, I had the privilege and the honor to work in the government of Nelson Mandela",LOC
255,11,2," I left South Africa, and 15 years later, after thinking I would never go back, I had the privilege and the honor to work in the government of ",Nelson Mandela, This was a miracle,PERSON
255,11,3, It is vital that the ideas that are nurtured in ,TED," that the ideas that we think about look forward, and make sure that this will be the most glorious century, and not one of eco-disaster and eco-collapse",ORG
257,1,6, And the unimaginable happened: it became the first car to ever return from a ,DARPA Grand Challenge, winning Stanford 2 million dollars,ORG
257,1,7," And the unimaginable happened: it became the first car to ever return from a DARPA Grand Challenge, winning ",Stanford,2 million dollars,ORG
257,6,1,"Do you realize that we could change the capacity of highways by a factor of two or three if we didn't rely on human precision on staying in the lane — improve body position and therefore drive a little bit closer together on a little bit narrower lanes, and do away with all traffic jams on highways? Do you realize that you, ",TED,"users, spend an average of 52 minutes per day in traffic, wasting your time on your daily commute? You could regain this time",ORG
258,10,13, By the time I get to ,Australia," if I get to Australia, I will have rowed probably nine or 10,000 miles in all",LOC
258,10,14," By the time I get to Australia, if I get to ",Australia," I will have rowed probably nine or 10,000 miles in all",LOC
258,16,10," He expects that within the next 50 years, the 100,000 people that live there will have to relocate to ",New Zealand,or Australia,LOC
258,16,11," He expects that within the next 50 years, the 100,000 people that live there will have to relocate to New Zealand or ",Australia," And that made me think about how would I feel if Britain was going to disappear under the waves; if the places where I'd been born and gone to school and got married, if all those places were just going to disappear forever",LOC
258,16,12, And that made me think about how would I feel if ,Britain,"was going to disappear under the waves; if the places where I'd been born and gone to school and got married, if all those places were just going to disappear forever",LOC
258,21,0,"So, shortly, I'm going to be launching a new initiative called ",Eco-Heroes, And the idea here is that all our Eco-Heroes will log at least one green deed every day,PRODUCT
258,21,1, And the idea here is that all our ,Eco-Heroes,will log at least one green deed every day,PERSON
258,21,4, We're going to make an ,iPhone,app out of it,ORG
259,0,14," Basho, in 17 syllables, juxtaposed a turbulent ocean driven by a storm now past, and captured the almost impossible beauty of our home galaxy with millions of stars, probably hundreds and hundreds of — who knows how many — planets, maybe even an ocean that we will probably call ",Sylvia,in time,LOC
259,20,1," In 1943, ",T.S. Eliot,"wrote the ""Four Quartets",PERSON
259,20,2,""" He won ",the Nobel Prize,for literature in 1948,WORK_OF_ART
259,20,4," In """,Little Gidding," he says — speaking I think for the human race, but certainly for the TED Conference and Sylvia — ""We shall not cease from exploration, and the end of all our exploring will be to arrive where we started and know the place for the first time, arrive through the unknown remembered gate where the last of earth left to discover is that which was the beginning",WORK_OF_ART
259,20,5," In ""Little Gidding"" he says — speaking I think for the human race, but certainly for the TED Conference and ",Sylvia,"— ""We shall not cease from exploration, and the end of all our exploring will be to arrive where we started and know the place for the first time, arrive through the unknown remembered gate where the last of earth left to discover is that which was the beginning",WORK_OF_ART
259,20,7," In ""Little Gidding"" he says — speaking I think for the human race, but certainly for the TED Conference and Sylvia — ""We shall not cease from exploration, and the end of all our exploring will be to arrive where we started and know the place for the first time, arrive through the unknown remembered gate where the last of ",earth,left to discover is that which was the beginning,LOC
259,20,8, At the source of ,the longest river,"the voice of a hidden waterfall not known because not looked for, but heard, half heard in the stillness beneath the waves of the sea",LOC
260,20,4," In 1913, we had this ugly battle over ",the Federal Reserve," when it was created, with vicious, angry arguments over how it would be constituted, and a general agreement that the way it was constituted was the worst possible compromise, a compromise guaranteed to destroy this valuable thing, this dollar, but then everyone agreeing, okay, so long as we're on the gold standard, it should be okay",ORG
260,20,5, The ,Fed,can't mess it up so badly,ORG
260,20,6, But then we got off the gold standard for individuals during the ,Depression,and we got off the gold standard as a source of international currency coordination during Richard Nixon's presidency,EVENT
260,20,7, But then we got off the gold standard for individuals during the Depression and we got off the gold standard as a source of international currency coordination during ,Richard Nixon's,presidency,PERSON
261,6,1, This is me at CERN in ,Geneva," Switzerland, which is the preeminent particle physics laboratory in the world",LOC
261,6,2," This is me at CERN in Geneva, ",Switzerland, which is the preeminent particle physics laboratory in the world,LOC
261,6,3, And this is me with President ,Obama, showing him my Homeland Security research,PERSON
261,6,4," And this is me with President Obama, showing him my ",Homeland Security,research,ORG
262,1,4," They actually stick by intermolecular forces alone, ",van der,Waals forces,PERSON
262,1,7," From the simplest version in nature, one branch, my engineering collaborator, ",Ron Fearing," at Berkeley, had made the first synthetic version",PERSON
262,1,8," From the simplest version in nature, one branch, my engineering collaborator, Ron Fearing, at ",Berkeley, had made the first synthetic version,ORG
262,1,10," And so has my other incredible collaborator, ",Mark Cutkosky," at Stanford — he made much larger hairs than the gecko, but used the same general principles",PERSON
262,1,11," And so has my other incredible collaborator, Mark Cutkosky, at ",Stanford,"— he made much larger hairs than the gecko, but used the same general principles",ORG
262,9,3, Lynn made it to the top in a perfect pairing of ,Hollywood,and science,LOC
262,26,1," And here is the first active tail, in the robot, made by ",Boston Dynamics," So to conclude, I think we need to build biomutualisms, like I showed, that will increase the pace of basic discovery in their application",ORG
263,10,8," And over the tops of them is 3,000 to 4,000 meters of water creating enormous pressure, forcing water down through the cracks toward the center of the ",earth," until it hits a magma chamber where it becomes superheated and supersaturated with minerals, reverses its flow and starts shooting back to the surface and is ejected out of the earth like a geyser at Yellowstone",LOC
263,10,9," And over the tops of them is 3,000 to 4,000 meters of water creating enormous pressure, forcing water down through the cracks toward the center of the earth, until it hits a magma chamber where it becomes superheated and supersaturated with minerals, reverses its flow and starts shooting back to the surface and is ejected out of the ",earth,like a geyser at Yellowstone,LOC
263,10,10," And over the tops of them is 3,000 to 4,000 meters of water creating enormous pressure, forcing water down through the cracks toward the center of the earth, until it hits a magma chamber where it becomes superheated and supersaturated with minerals, reverses its flow and starts shooting back to the surface and is ejected out of the earth like a geyser at ",Yellowstone," In fact, this whole area is like a Yellowstone National Park with all of the trimmings",LOC
263,17,0,"Now, ",Sylvia,"s TED Prize wish was to beseech us to do anything we could, everything we could, to set aside not pin pricks, but significant expanses of the ocean for preservation, ""hope spots,"" she calls them",LOC
263,17,1,"Now, Sylvia's ",TED Prize,"wish was to beseech us to do anything we could, everything we could, to set aside not pin pricks, but significant expanses of the ocean for preservation, ""hope spots,"" she calls them",PERSON
263,17,4," Now, I don't get a wish, but I certainly can say that I will do anything I can to support ",Sylvia Earle's,wish,PERSON
264,8,2, Suppose tomorrow morning the prime minister of ,Britain,or the president of the U,LOC
264,8,3, Suppose tomorrow morning the prime minister of Britain or the president of the ,U.S.," or the leader of any other developed nation, woke up and said, ""I'm never going to be able to create all the jobs I need in the current climate",LOC
264,16,1, Some rough research suggests this could unlock around 100 million pounds' worth a day of new economic activity in a country the size of the ,U.K.,,LOC
265,24,7," But then the big questions, two big questions that people ask me are: if we make these robots more and more human-like, will we accept them, will we — will they need rights eventually? And the other question people ask me is, will they want to take over? (Laughter) And on the first — you know, this has been a very ",Hollywood,theme with lots of movies,LOC
265,24,8," You don't see a description of how, you know, ",Molecule A," you know, comes up and docks with this other molecule",PERSON
265,24,12, 500 years ago we had to give up the idea that we are the center of the universe when the ,earth,"started to go around the sun; 150 years ago, with Darwin, we had to give up the idea we were different from animals",LOC
265,24,14," 500 years ago we had to give up the idea that we are the center of the universe when the earth started to go around the sun; 150 years ago, with ",Darwin, we had to give up the idea we were different from animals,PERSON
265,25,1, (Laughter) But ,Hollywood,extends it to the robots,LOC
266,14,6," Last night at Chagrin Fall, a newspaperman and a television guy said, ""That evening, when a service was held at ",the Riverside Church, we carried it on our station in this city,ORG
266,15,4, I have to tangibilitate the ,Gospel,""" So, the real issue is: How do you tangibilitate compassion? How do you make it real?",ORG
266,25,0,"The song says, ",♫,"""I made heaven so happy today, ♫ ♫ Receiving God's love and giving it away ♫ ♫ When I looked up, heaven smiled at me ♫ ♫ Now, I'm so happy",ORG
266,25,2,"The song says, ♫ ""I made heaven so happy today, ",♫ ♫,"Receiving God's love and giving it away ♫ ♫ When I looked up, heaven smiled at me ♫ ♫ Now, I'm so happy",ORG
