talk_id,para_id,entity_id,before,entities,after,label
131,0,17, If there is one thing ,BP,"s watery improv act made clear, it is that, as a culture, we have become far too willing to gamble with things that are precious and irreplaceable, and to do so without a back-up plan, without an exit strategy",ORG
131,0,23," Now as you know, a great deal of time is spent, in this country and around the world, inside the climate debate, on the question of, ""What if the ",IPC,"scientists are all wrong?"" Now a far more relevant question — as MIT physicist Evelyn Fox Keller puts it — is, ""What if those scientists are right?"" Given the stakes, the climate crisis clearly calls for us to act based on the precautionary principle — the theory that holds that when human health and the environment are significantly at risk and when the potential damage is irreversible, we cannot afford to wait for perfect scientific certainty",ORG
131,0,25," Now as you know, a great deal of time is spent, in this country and around the world, inside the climate debate, on the question of, ""What if the IPC scientists are all wrong?"" Now a far more relevant question — as MIT physicist ",Evelyn Fox Keller,"puts it — is, ""What if those scientists are right?"" Given the stakes, the climate crisis clearly calls for us to act based on the precautionary principle — the theory that holds that when human health and the environment are significantly at risk and when the potential damage is irreversible, we cannot afford to wait for perfect scientific certainty",PERSON
131,0,33," So rather than asking, as precaution would demand, what can we do as quickly as possible to avoid potential catastrophe, we ask bizarre questions like this: ""What is the latest possible moment we can wait before we begin seriously lowering emissions? Can we put this off till 2020, 2030, 2050?"" Or we ask, ""How much hotter can we let the planet get and still survive? Can we go with two degrees, three degrees, or — where we're currently going — four degrees Celsius?"" And by the way, the assumption that we can safely control the Earth's awesomely complex climate system as if it had a thermostat, making the planet not too hot, not too cold, but just right — sort of ",Goldilocks,"style — this is pure fantasy, and it's not coming from the climate scientists",ORG
131,0,36," By the way, ",Tony Hayward," the former CEO of BP, had a plaque on his desk inscribed with this inspirational slogan: ""What would you attempt to do if you knew you could not fail?"" Now this is actually a popular plaque, and this is a crowd of overachievers, so I'm betting that some of you have this plaque",PERSON
131,0,40, Because none of us — at least in the global ,North,"— neither men nor women, are fully exempt from this message",LOC
131,0,41," For instance, I stumbled across this advertisement outside the women's washroom in the ",Kansas City,airport,LOC
131,0,42, It's for ,Motorola,"s new Rugged cell phone, and yes, it really does say, ""Slap Mother Nature in the face",ORG
131,0,44, Let's hear from ,Tony Hayward,again,LOC
131,0,45," """,The Gulf of Mexico,is a very big ocean,LOC
131,0,46," In a way, that is the story of the settling of the ",Americas, the supposedly inexhaustible frontier to which Europeans escaped,LOC
131,0,49, How else to explain the cultural space occupied by ,Sarah Palin," Now on the one hand, exhorting us to ""drill, baby, drill,"" because God put those resources into the ground in order for us to exploit them, and on the other, glorying in the wilderness of Alaska's untouched beauty on her hit reality TV show",PERSON
131,0,52," So that means drilling for oil in the deepest water, including the icy ",Arctic,"seas, where a clean-up may simply be impossible",LOC
131,0,53, I'm always surprised by how little people outside of ,Canada,"know about the Alberta Tar Sands, which this year are projected to become the number one source of imported oil to the United States",LOC
131,0,54, I'm always surprised by how little people outside of Canada know about ,the Alberta Tar Sands, which this year are projected to become the number one source of imported oil to the United States,ORG
131,0,58," So this is where the tar sands live, under one of the last magnificent ",Boreal,forests,PERSON
131,0,61, I find it helps actually to look at the dump trucks that move the ,earth, the largest ever built,LOC
131,0,66, As ,Jared Diamond,"and others have shown us, this is how civilizations commit suicide, by slamming their foot on the accelerator at the exact moment when they should be putting on the brakes",PERSON
131,0,68," At the very last minute, we are going to get saved just like in every ",Hollywood,"movie, just like in the Rapture",LOC
131,0,69," At the very last minute, we are going to get saved just like in every Hollywood movie, just like in the ",Rapture," But, of course, our secular religion is technology",WORK_OF_ART
132,14,13," It does, and it can, work in ",Bulgaria," There's nothing holding us back, except our own mentality about play",LOC
133,7,4," And we know, and especially ",Carolyn,"knows, that when the sun will implode, the earth will burn, explode, I don't know what, and this is scheduled for four, four billion years? Yes, she said, something like that",PERSON
134,27,1,Chris Anderson: ,Jill Sobule,,PERSON
135,11,6, That's why it's so appealing to have a Facebook page or a ,Twitter,feed — so many automatic listeners,ORG
137,25,10," Now I don't know about you, but I go to ",Starbucks,"and Pete's and places like that, and venti latte in San Francisco is five dollars",ORG
137,25,11," Now I don't know about you, but I go to Starbucks and ",Pete,"s and places like that, and venti latte in San Francisco is five dollars",PERSON
137,25,12," Now I don't know about you, but I go to Starbucks and Pete's and places like that, and venti latte in ",San Francisco,is five dollars,LOC
138,8,21, ,Sutherland,said it was the best Thanksgiving ever,ORG
138,24,14, I was talking to ,Warren Buffett's,"banker, and he was chiding me for not letting my children make mistakes with their allowance",PERSON
138,28,1,"I was a teenager when I first read """,Anna Karenina," and its famous opening sentence, ""All happy families are alike",WORK_OF_ART
138,28,7," Is it possible, all these years later, to say ",Tolstoy,"was right? The answer, I believe, is yes",PERSON
138,28,8, When ,Leo Tolstoy,"was five years old, his brother Nikolay came to him and said he had engraved the secret to universal happiness on a little green stick, which he had hidden in a ravine on the family's estate in Russia",PERSON
138,28,10," When Leo Tolstoy was five years old, his brother ",Nikolay,"came to him and said he had engraved the secret to universal happiness on a little green stick, which he had hidden in a ravine on the family's estate in Russia",PERSON
139,58,3," And Kevin Kennon, Rick Scofidio, ",Liz Diller,"and all the people within the city — Norman Lear, who I spoke to four hours before our deadline for funding, offered to give us a bridge loan to help us get through it",PERSON
139,58,4," And Kevin Kennon, Rick Scofidio, Liz Diller and all the people within the city — ",Norman Lear," who I spoke to four hours before our deadline for funding, offered to give us a bridge loan to help us get through it",PERSON
139,76,1, It's 350 people on the committee for ,Oklahoma City," which is why we thought of this as a sort of ad-hoc, spontaneous solution that expanded on Union Square and the places that were ad-hoc memorials in the city already",LOC
139,76,2," It's 350 people on the committee for Oklahoma City, which is why we thought of this as a sort of ad-hoc, spontaneous solution that expanded on ",Union Square,and the places that were ad-hoc memorials in the city already,ORG
140,17,3, This boy is called ,Messoud, He killed 28,LOC
140,17,5, The ,Taliban,"are running suicide schools, preparing a generation of boys for atrocities against civilians",ORG
141,6,13, But it stood in jarring contrast to something ,Armstrong,had said as we were eating — that he treasured the quality of life in his neighborhood,PERSON
141,21,3, That's ,Sureka Gundi, she also lives with her family on the tent along the same highway median,PERSON
141,23,1,And finally my choice to run for mayor of Rio is ,Cezinio," the fruit merchant with his two kids here, and a more honest and giving and caring man I don't know",PRODUCT
143,14,11, They made a donation to an organization based in ,Arkansas,called Heifer International,LOC
143,14,12, They made a donation to an organization based in Arkansas called ,Heifer International, Heifer sent two goats to Africa,ORG
143,14,16, One of them ended up with ,Beatrice,"s parents, and that goat had twins",ORG
143,14,17, Let's send ,Beatrice,to school,PERSON
143,14,25," Two years ago, she graduated from ",Connecticut College," On the day of her graduation, she said, ""I am the luckiest girl alive because of a goat",ORG
